episode,reward,score,steps,epsilon,loss
4358,-3.85,1,68,0.05,0.007789
4359,-3.1325,1,126,0.05,0.009091
4360,1.9075,1,197,0.05,0.009703
4361,-8.4533,0,47,0.05,0.010872
4362,-3.0892,1,123,0.05,0.008992
4363,-8.5933,0,43,0.05,0.005408
4364,9.375,2,348,0.05,0.008331
4365,2.3533,1,197,0.05,0.011872
4366,0.7958,1,197,0.05,0.009997
4367,2.4383,1,197,0.05,0.008274
4368,-6.1317,0,59,0.05,0.009988
4369,-0.6883,1,197,0.05,0.008329
4370,-8.2142,0,47,0.05,0.009747
4371,2.0192,1,201,0.05,0.010115
4372,-7.4833,0,47,0.05,0.008212
4373,-7.665,0,47,0.05,0.01254
4374,-0.15,1,197,0.05,0.011644
4375,-1.1708,1,197,0.05,0.009289
4376,4.385,1,217,0.05,0.009035
4377,13.905,3,502,0.05,0.008938
4378,-8.3167,0,43,0.05,0.010048
4379,-1.5292,1,169,0.05,0.012093
4380,-9.62,0,47,0.05,0.009285
4381,-1.3925,1,197,0.05,0.008712
4382,-8.0183,0,48,0.05,0.006856
4383,-2.8483,1,101,0.05,0.009142
4384,-9.5817,0,47,0.05,0.007101
4385,16.5692,3,499,0.05,0.009512
4386,-8.6833,0,43,0.05,0.010933
4387,-2.45,1,104,0.05,0.008415
4388,-9.64,0,45,0.05,0.006964
4389,-8.0392,0,47,0.05,0.007757
4390,4.2492,1,213,0.05,0.008909
4391,6.4633,2,348,0.05,0.009054
4392,-9.64,0,47,0.05,0.006683
4393,-9.1283,0,47,0.05,0.010001
4394,-6.535,0,66,0.05,0.009889
4395,3.1275,1,197,0.05,0.011668
4396,-7.5975,0,47,0.05,0.009655
4397,-7.7633,0,47,0.05,0.015105
4398,2.3183,1,208,0.05,0.010871
4399,5.2433,2,251,0.05,0.008442
4400,2.3375,1,197,0.05,0.008741
4401,-0.2658,1,197,0.05,0.01151
4402,-8.3792,0,47,0.05,0.01094
4403,-6.2308,0,57,0.05,0.01062
4404,-1.0275,1,155,0.05,0.008912
4405,-7.975,0,47,0.05,0.010082
4406,-8.2117,0,47,0.05,0.006406
4407,-4.7092,1,67,0.05,0.00879
4408,-6.1067,0,61,0.05,0.010017
4409,35.6783,4,650,0.05,0.00989
4410,-9.55,0,47,0.05,0.006763
4411,-4.1075,1,140,0.05,0.00875
4412,-7.7542,0,52,0.05,0.012789
4413,11.9933,3,434,0.05,0.008543
4414,8.2375,2,348,0.05,0.008949
4415,0.8533,1,191,0.05,0.008954
4416,1.3092,1,181,0.05,0.009383
4417,35.7717,5,760,0.05,0.008758
4418,9.7908,2,348,0.05,0.008635
4419,-1.7742,1,165,0.05,0.008861
4420,6.0267,2,302,0.05,0.008621
4421,-8.4958,0,47,0.05,0.009992
4422,15.685,3,499,0.05,0.010486
4423,-9.69,0,47,0.05,0.006307
4424,-1.9333,1,169,0.05,0.007597
4425,-8.345,0,47,0.05,0.008014
4426,2.94,1,209,0.05,0.009071
4427,-9.1275,0,47,0.05,0.009553
4428,-0.8542,1,134,0.05,0.006968
4429,-9.6,0,47,0.05,0.009062
4430,17.6858,3,499,0.05,0.009832
4431,8.8158,2,312,0.05,0.008508
4432,-2.57,1,112,0.05,0.011589
4433,-7.1108,0,62,0.05,0.005409
4434,0.9325,1,197,0.05,0.007781
4435,-2.8417,1,152,0.05,0.009145
4436,12.5492,2,348,0.05,0.008375
4437,-1.8883,1,197,0.05,0.008391
4438,-7.1675,0,47,0.05,0.006839
4439,10.995,2,348,0.05,0.008922
4440,3.7317,2,317,0.05,0.009949
4441,-2.0583,1,155,0.05,0.011952
4442,-9.69,0,47,0.05,0.005537
4443,9.7858,2,348,0.05,0.009584
4444,5.6925,1,217,0.05,0.007536
4445,5.0083,2,220,0.05,0.007904
4446,-9.59,0,47,0.05,0.010212
4447,-1.2775,1,197,0.05,0.009104
4448,-5.6958,0,59,0.05,0.006609
4449,-3.0483,1,197,0.05,0.008221
4450,9.21,2,348,0.05,0.008674
4451,10.7942,2,314,0.05,0.008763
4452,23.8142,4,650,0.05,0.008137
4453,0.1992,1,197,0.05,0.008116
4454,-9.63,0,47,0.05,0.009557
4455,-7.1267,0,47,0.05,0.010203
4456,-8.3858,0,47,0.05,0.006616
4457,-9.63,0,47,0.05,0.010494
4458,-7.3208,0,47,0.05,0.00713
4459,-3.1133,1,115,0.05,0.010833
4460,17.405,3,402,0.05,0.008558
4461,-8.6625,0,48,0.05,0.009348
4462,6.9367,2,241,0.05,0.007754
4463,-9.56,0,47,0.05,0.008893
4464,9.2975,2,348,0.05,0.009103
4465,-7.3958,0,47,0.05,0.007862
4466,-9.56,0,47,0.05,0.006562
4467,-9.62,0,47,0.05,0.00863
4468,-2.4392,1,172,0.05,0.009295
4469,-9.2567,0,47,0.05,0.008761
4470,15.4625,3,416,0.05,0.008317
4471,-0.3733,1,197,0.05,0.00841
4472,-9.1125,0,47,0.05,0.005431
4473,-2.1517,1,188,0.05,0.007932
4474,-8.4242,0,44,0.05,0.007565
4475,-2.7,1,197,0.05,0.008906
4476,-9.63,0,47,0.05,0.010781
4477,-8.4317,0,43,0.05,0.006356
4478,-9.67,0,47,0.05,0.006687
4479,2.175,1,197,0.05,0.009368
4480,-6.3383,0,51,0.05,0.007829
4481,5.9958,2,348,0.05,0.008021
4482,-4.0867,1,108,0.05,0.008395
4483,-4.055,1,67,0.05,0.005599
4484,18.475,3,500,0.05,0.008864
4485,-5.875,0,66,0.05,0.010847
4486,-4.0492,1,67,0.05,0.007723
4487,-1.0758,1,197,0.05,0.007305
4488,7.0408,2,348,0.05,0.007216
4489,0.0167,1,172,0.05,0.009965
4490,-5.2525,0,66,0.05,0.009501
4491,9.21,3,370,0.05,0.0095
4492,-9.4675,0,47,0.05,0.006596
4493,-7.2533,0,47,0.05,0.012714
4494,-1.6442,1,136,0.05,0.009406
4495,0.5817,1,197,0.05,0.007168
4496,-8.6492,0,47,0.05,0.007663
4497,4.815,2,249,0.05,0.009309
4498,0.605,1,197,0.05,0.006202
4499,18.3358,3,466,0.05,0.008061
4500,2.1333,1,202,0.05,0.007597
4501,7.96,2,345,0.05,0.007983
4502,1.1025,1,197,0.05,0.008048
4503,-7.205,0,51,0.05,0.005896
4504,-7.4058,0,47,0.05,0.005595
4505,-2.605,1,139,0.05,0.007069
4506,25.7592,3,499,0.05,0.007341
4507,-0.9842,1,197,0.05,0.007722
4508,27.33,4,658,0.05,0.008803
4509,3.4958,2,348,0.05,0.00985
4510,6.8567,2,348,0.05,0.008624
4511,-7.7967,0,47,0.05,0.011682
4512,8.2275,2,292,0.05,0.007726
4513,-2.2542,1,165,0.05,0.009704
4514,-6.325,0,57,0.05,0.006447
4515,-8.9642,0,50,0.05,0.009535
4516,4.7558,1,211,0.05,0.007874
4517,30.325,5,752,0.05,0.008343
4518,-9.0092,0,47,0.05,0.008573
4519,-8.3208,0,47,0.05,0.008306
4520,8.6575,2,348,0.05,0.008039
4521,13.3925,2,348,0.05,0.008819
4522,19.04,3,513,0.05,0.008688
4523,25.1067,3,516,0.05,0.008576
4524,12.4075,2,368,0.05,0.008085
4525,12.7942,2,348,0.05,0.008292
4526,1.9108,1,197,0.05,0.008039
4527,-0.6717,1,197,0.05,0.006894
4528,-5.6558,0,61,0.05,0.006394
4529,-8.5958,0,47,0.05,0.014344
4530,-5.8025,1,70,0.05,0.009995
4531,-5.8183,0,56,0.05,0.00711
4532,-6.3967,0,52,0.05,0.012979
4533,-5.6825,0,66,0.05,0.005839
4534,-8.6558,0,47,0.05,0.00726
4535,2.4325,1,197,0.05,0.007188
4536,-7.7883,0,47,0.05,0.00892
4537,5.0958,2,295,0.05,0.007981
4538,-7.5842,0,47,0.05,0.008778
4539,-2.7975,1,197,0.05,0.008501
4540,-9.61,0,47,0.05,0.007045
4541,-1.2858,1,197,0.05,0.008502
4542,12.6108,2,366,0.05,0.007662
4543,-5.2308,0,65,0.05,0.00553
4544,-4.9183,1,107,0.05,0.006499
4545,-1.1492,1,203,0.05,0.008292
4546,-5.3825,1,96,0.05,0.008419
4547,2.5867,1,211,0.05,0.006542
4548,-7.6892,0,47,0.05,0.007358
4549,-6.8308,0,47,0.05,0.008831
4550,-3.4642,1,197,0.05,0.00835
4551,-8.14,0,47,0.05,0.007464
4552,-2.24,1,197,0.05,0.009199
4553,-1.93,1,148,0.05,0.007446
4554,-8.235,0,47,0.05,0.007282
4555,-6.1967,0,65,0.05,0.007474
4556,-2.7808,1,140,0.05,0.009054
4557,-9.63,0,47,0.05,0.009298
4558,1.98,1,203,0.05,0.008686
4559,7.1217,2,348,0.05,0.007765
4560,-1.82,1,189,0.05,0.00928
4561,-9.64,0,47,0.05,0.007729
4562,-4.9708,1,70,0.05,0.007598
4563,4.9367,1,215,0.05,0.007513
4564,12.5042,3,371,0.05,0.009166
4565,-7.88,0,48,0.05,0.007866
4566,-7.3317,0,47,0.05,0.00623
4567,-3.1892,1,139,0.05,0.008783
4568,-6.1592,0,56,0.05,0.009557
4569,-7.8758,0,47,0.05,0.009201
4570,-3.3483,1,197,0.05,0.007784
4571,13.55,2,348,0.05,0.008501
4572,-7.615,0,47,0.05,0.006627
4573,-7.5675,0,47,0.05,0.007599
4574,-1.425,1,197,0.05,0.008103
4575,-2.0175,1,146,0.05,0.007491
4576,-1.1517,1,197,0.05,0.006478
4577,-9.55,0,47,0.05,0.007046
4578,-8.9342,0,47,0.05,0.010625
4579,-2.5258,1,111,0.05,0.00966
4580,-8.4108,0,47,0.05,0.009373
4581,-0.6067,1,197,0.05,0.008709
4582,-9.37,0,47,0.05,0.011095
4583,2.5925,1,214,0.05,0.009274
4584,15.1192,2,348,0.05,0.008697
4585,9.9842,2,348,0.05,0.008719
4586,6.5433,2,348,0.05,0.008129
4587,-5.2075,1,68,0.05,0.008754
4588,-4.2983,1,68,0.05,0.005799
4589,-8.6517,0,47,0.05,0.007263
4590,3.8708,2,219,0.05,0.00824
4591,9.095,2,364,0.05,0.008451
4592,-1.1408,1,197,0.05,0.008214
4593,-6.8742,0,47,0.05,0.007517
4594,21.3808,4,590,0.05,0.008487
4595,9.2375,2,356,0.05,0.00877
4596,-7.2883,0,47,0.05,0.00714
4597,0.0967,1,197,0.05,0.007417
4598,-7.9717,0,47,0.05,0.00643
4599,-7.8533,0,48,0.05,0.007658
4600,-1.6142,1,197,0.05,0.007847
4601,-8.0642,0,53,0.05,0.01
4602,-0.2417,1,197,0.05,0.006726
4603,1.9117,1,197,0.05,0.007435
4604,-7.99,0,47,0.05,0.006999
4605,-9.66,0,47,0.05,0.0084
4606,12.2808,2,348,0.05,0.007178
4607,-7.7708,0,47,0.05,0.007133
4608,-8.0133,0,47,0.05,0.0088
4609,27.9783,4,662,0.05,0.00774
4610,-7.6458,0,47,0.05,0.004514
4611,-6.1117,0,65,0.05,0.007663
4612,-9.2042,0,52,0.05,0.007637
4613,2.62,1,197,0.05,0.008797
4614,-5.3242,1,68,0.05,0.006499
4615,3.1175,1,204,0.05,0.007193
4616,-9.62,0,47,0.05,0.008809
4617,-3.9608,1,69,0.05,0.008993
4618,19.9317,3,499,0.05,0.007649
4619,-9.68,0,47,0.05,0.008482
4620,-2.3742,1,104,0.05,0.009578
4621,-7.8867,0,47,0.05,0.009061
4622,-2.475,1,105,0.05,0.009536
4623,-1.0383,1,128,0.05,0.005849
4624,-7.1992,0,64,0.05,0.008387
4625,15.045,3,427,0.05,0.007595
4626,10.4675,2,364,0.05,0.008019
4627,-7.9358,0,47,0.05,0.005701
4628,-7.825,0,47,0.05,0.010112
4629,-2.6108,1,197,0.05,0.006691
4630,-7.7917,0,47,0.05,0.00963
4631,-0.5733,1,182,0.05,0.006956
4632,10.04,3,499,0.05,0.007594
4633,-8.7633,0,39,0.05,0.008686
4634,9.2108,2,285,0.05,0.006632
4635,-9.0117,0,47,0.05,0.009127
4636,16.8067,3,499,0.05,0.00702
4637,2.2467,1,197,0.05,0.007794
4638,-8.7267,0,40,0.05,0.0079
4639,0.1917,1,130,0.05,0.009436
4640,-8.9983,0,47,0.05,0.006961
4641,-8.9242,0,47,0.05,0.007161
4642,-0.6267,1,197,0.05,0.008442
4643,4.5758,2,237,0.05,0.005886
4644,-3.8633,1,95,0.05,0.005729
4645,-6.28,0,64,0.05,0.006977
4646,19.3383,3,499,0.05,0.007637
4647,-6.3975,0,65,0.05,0.006621
4648,11.125,2,348,0.05,0.007924
4649,-6.2492,0,64,0.05,0.009192
4650,-8.6217,0,47,0.05,0.006326
4651,11.0925,2,348,0.05,0.007563
4652,1.2233,1,197,0.05,0.00779
4653,-3.4667,1,127,0.05,0.007565
4654,-3.7183,1,176,0.05,0.009107
4655,-1.8083,1,142,0.05,0.006201
4656,0.9275,1,197,0.05,0.007196
4657,-1.13,1,196,0.05,0.007191
4658,7.0292,2,273,0.05,0.007172
4659,-8.7125,0,47,0.05,0.010914
4660,27.4583,4,650,0.05,0.00698
4661,-7.3392,0,47,0.05,0.006629
4662,19.3642,3,499,0.05,0.006753
4663,1.2508,1,197,0.05,0.006721
4664,4.6558,2,242,0.05,0.006571
4665,7.4317,2,269,0.05,0.007469
4666,-3.0383,1,104,0.05,0.006398
4667,-8.545,0,47,0.05,0.005351
4668,1.3442,1,197,0.05,0.006132
4669,-4.9658,1,107,0.05,0.006892
4670,-8.255,0,47,0.05,0.006255
4671,-1.2617,1,197,0.05,0.005997
4672,-9.65,0,47,0.05,0.011898
4673,-2.5233,1,197,0.05,0.006615
4674,-7.8,0,47,0.05,0.009509
4675,-7.3792,0,47,0.05,0.006692
4676,-7.7842,0,47,0.05,0.005727
4677,10.5567,2,361,0.05,0.007818
4678,-7.67,0,47,0.05,0.007573
4679,-8.2625,0,53,0.05,0.009368
4680,21.5658,3,499,0.05,0.007694
4681,-8.3217,0,44,0.05,0.009449
4682,2.1375,1,197,0.05,0.007122
4683,-7.1067,0,47,0.05,0.006065
4684,-6.8392,0,47,0.05,0.006467
4685,0.2875,1,197,0.05,0.008389
4686,-9.61,0,47,0.05,0.007522
4687,1.9992,1,198,0.05,0.006344
4688,-8.5292,0,50,0.05,0.007738
4689,7.5417,2,348,0.05,0.00702
4690,5.1883,1,205,0.05,0.007718
4691,-7.2775,0,47,0.05,0.005049
4692,9.6592,2,348,0.05,0.007289
4693,-6.1358,0,57,0.05,0.005241
4694,-4.4683,1,70,0.05,0.005351
4695,-8.215,0,47,0.05,0.007022
4696,0.8392,1,154,0.05,0.006547
4697,-0.3525,1,212,0.05,0.007899
4698,6.9967,2,348,0.05,0.006245
4699,-5.3058,1,68,0.05,0.006096
4700,3.9058,1,210,0.05,0.006901
4701,2.545,1,197,0.05,0.007446
4702,0.8192,1,211,0.05,0.006824
4703,-7.9133,0,47,0.05,0.010686
4704,-7.5533,0,61,0.05,0.006591
4705,-7.9592,0,47,0.05,0.007663
4706,-8.0333,0,47,0.05,0.007529
4707,0.0083,1,197,0.05,0.006803
4708,-2.9492,1,114,0.05,0.007404
4709,-7.4525,0,47,0.05,0.010192
4710,0.3217,1,197,0.05,0.00851
4711,-6.105,0,64,0.05,0.00699
4712,-4.1242,1,67,0.05,0.00754
4713,1.86,1,192,0.05,0.006254
4714,-1.0933,1,197,0.05,0.006307
4715,-1.24,1,197,0.05,0.007446
4716,12.1992,2,348,0.05,0.006898
4717,10.7533,2,348,0.05,0.006294
4718,-9.57,0,47,0.05,0.008262
4719,-0.8008,1,127,0.05,0.006356
4720,-5.805,0,60,0.05,0.005279
4721,-6.3433,0,50,0.05,0.005225
4722,5.3075,2,286,0.05,0.007425
4723,-8.1017,0,44,0.05,0.003539
4724,-6.6892,0,48,0.05,0.003458
4725,-3.6067,1,105,0.05,0.006497
4726,-0.1567,1,197,0.05,0.005002
4727,-7.9083,0,47,0.05,0.007045
4728,-3.08,1,197,0.05,0.005487
4729,-6.4325,0,49,0.05,0.004982
4730,6.4983,2,311,0.05,0.006383
4731,-7.7467,0,47,0.05,0.004517
4732,-6.9867,1,70,0.05,0.006918
4733,-2.1058,1,197,0.05,0.00681
4734,-1.3025,1,112,0.05,0.006327
4735,-8.3592,0,47,0.05,0.006536
4736,-7.39,0,63,0.05,0.007099
4737,17.9392,3,471,0.05,0.007295
4738,14.1342,3,417,0.05,0.005498
4739,-3.6608,1,68,0.05,0.006692
4740,-7.8033,0,47,0.05,0.00635
4741,-6.1492,0,63,0.05,0.007211
4742,-2.7958,1,116,0.05,0.007753
4743,-6.8675,0,48,0.05,0.006043
4744,1.8225,1,197,0.05,0.00442
4745,-8.1492,0,47,0.05,0.004414
4746,4.2117,1,209,0.05,0.007351
4747,3.8267,1,197,0.05,0.006954
4748,-6.1792,0,63,0.05,0.008653
4749,-9.6575,0,47,0.05,0.009377
4750,-1.5175,1,197,0.05,0.006315
4751,-8.4733,0,47,0.05,0.004427
4752,-1.9633,1,193,0.05,0.006323
4753,43.7375,6,952,0.05,0.006846
4754,-7.5925,0,62,0.05,0.007164
4755,-9.5492,0,47,0.05,0.00571
4756,-8.9417,0,47,0.05,0.006066
4757,6.7192,2,219,0.05,0.005707
4758,-5.5892,0,66,0.05,0.007092
4759,-2.6092,1,102,0.05,0.00498
4760,-8.2158,0,47,0.05,0.007491
4761,-7.3833,0,47,0.05,0.0071
4762,-6.7408,0,57,0.05,0.00609
4763,-0.4233,1,197,0.05,0.006245
4764,26.5183,4,650,0.05,0.005914
4765,0.9625,1,139,0.05,0.006303
4766,17.9475,3,455,0.05,0.006487
4767,-9.4708,0,47,0.05,0.007621
4768,16.665,3,449,0.05,0.006567
4769,12.1542,2,348,0.05,0.005851
4770,-8.7392,0,41,0.05,0.007842
4771,-7.6367,0,47,0.05,0.003562
4772,27.9508,4,650,0.05,0.007071
4773,-9.62,0,47,0.05,0.006506
4774,0.5592,1,197,0.05,0.006373
4775,-8.0067,0,57,0.05,0.00555
4776,-2.7633,1,197,0.05,0.005969
4777,-7.3042,0,47,0.05,0.010532
4778,-2.1125,1,137,0.05,0.006678
4779,-4.14,1,103,0.05,0.0066
4780,28.6692,4,624,0.05,0.007146
4781,-2.5692,1,164,0.05,0.00488
4782,-8.495,0,47,0.05,0.005213
4783,8.7242,2,348,0.05,0.00629
4784,-7.6967,0,47,0.05,0.005002
4785,13.195,2,367,0.05,0.006034
4786,1.67,1,197,0.05,0.006497
4787,-6.0133,0,62,0.05,0.00525
4788,21.395,4,600,0.05,0.006931
4789,11.4733,3,370,0.05,0.006415
4790,-7.7083,0,56,0.05,0.005
4791,1.9583,1,216,0.05,0.006185
4792,11.1467,2,348,0.05,0.00592
4793,10.3442,2,348,0.05,0.006079
4794,-7.9742,0,47,0.05,0.006466
4795,3.6883,1,213,0.05,0.007298
4796,-9.3167,0,47,0.05,0.004625
4797,-1.805,1,197,0.05,0.005849
4798,-1.2117,1,197,0.05,0.005229
4799,-1.55,1,144,0.05,0.00456
4800,10.5392,2,348,0.05,0.006554
4801,-9.3317,0,47,0.05,0.006231
4802,-1.2092,1,197,0.05,0.006432
4803,6.7742,2,348,0.05,0.005312
4804,2.2017,1,197,0.05,0.00636
4805,43.925,5,801,0.05,0.005225
4806,-7.3358,0,47,0.05,0.004258
4807,-8.1958,0,47,0.05,0.006098
4808,-5.4008,1,69,0.05,0.006215
4809,-0.1883,1,170,0.05,0.006543
4810,-0.0642,1,197,0.05,0.00611
4811,6.0933,1,213,0.05,0.005974
4812,-6.9917,0,47,0.05,0.007499
4813,10.2017,2,357,0.05,0.005315
4814,-7.0342,0,65,0.05,0.005002
4815,-7.6175,0,47,0.05,0.010005
4816,17.1675,3,499,0.05,0.005942
4817,7.6883,2,348,0.05,0.006305
4818,-9.5267,0,47,0.05,0.004545
4819,1.1633,1,177,0.05,0.006071
4820,-1.4717,1,130,0.05,0.004601
4821,35.605,5,801,0.05,0.005738
4822,-7.1275,0,47,0.05,0.007646
4823,-9.65,0,47,0.05,0.010926
4824,14.2558,3,499,0.05,0.005656
4825,12.5075,2,348,0.05,0.00488
4826,9.4967,2,348,0.05,0.005407
4827,-7.8967,0,47,0.05,0.006269
4828,10.7517,2,367,0.05,0.005396
4829,2.6983,1,197,0.05,0.004963
4830,11.6292,2,348,0.05,0.005735
4831,2.3667,1,197,0.05,0.005857
4832,-0.9725,1,197,0.05,0.00467
4833,-7.8542,0,60,0.05,0.004516
4834,3.01,2,348,0.05,0.005171
4835,0.2942,1,163,0.05,0.004924
4836,-0.5525,1,212,0.05,0.005702
4837,0.5408,1,197,0.05,0.005554
4838,0.165,1,217,0.05,0.005023
4839,6.4433,2,270,0.05,0.004944
4840,-9.55,0,47,0.05,0.005294
4841,-8.8858,0,47,0.05,0.007214
4842,-8.4283,0,47,0.05,0.004438
4843,-8.4217,0,47,0.05,0.006534
4844,-7.1067,0,62,0.05,0.004664
4845,16.7417,3,429,0.05,0.004825
4846,-5.7675,1,70,0.05,0.005966
4847,-5.6367,0,64,0.05,0.006681
4848,-3.3758,1,113,0.05,0.005652
4849,1.6808,1,197,0.05,0.005743
4850,10.79,2,348,0.05,0.005926
4851,-7.0733,0,47,0.05,0.005401
4852,-7.38,0,47,0.05,0.005759
4853,-8.2283,0,47,0.05,0.005671
4854,6.5192,2,313,0.05,0.005534
4855,-8.1717,0,47,0.05,0.005455
4856,-8.1992,0,50,0.05,0.007306
4857,-9.55,0,47,0.05,0.005322
4858,-5.9767,0,64,0.05,0.005252
4859,-9.61,0,47,0.05,0.004355
4860,-2.5167,1,104,0.05,0.007199
4861,18.8042,3,499,0.05,0.005341
4862,3.3533,1,197,0.05,0.005928
4863,-7.9017,0,47,0.05,0.006335
4864,5.9233,2,225,0.05,0.005604
4865,-5.4583,1,70,0.05,0.007043
4866,-7.4058,0,50,0.05,0.007293
4867,10.11,2,348,0.05,0.005466
4868,13.5458,2,364,0.05,0.00557
4869,10.945,2,323,0.05,0.00557
4870,-9.0667,0,47,0.05,0.005724
4871,-3.0233,1,113,0.05,0.007766
4872,-5.4333,0,64,0.05,0.007699
4873,1.7033,1,187,0.05,0.005667
4874,0.4025,1,197,0.05,0.004974
4875,-4.2508,1,112,0.05,0.006639
4876,-5.4975,0,66,0.05,0.005285
4877,-7.1017,0,48,0.05,0.003584
4878,-7.7417,0,47,0.05,0.005334
4879,-9.3092,0,47,0.05,0.006877
4880,-8.4475,0,47,0.05,0.005122
4881,4.1267,2,221,0.05,0.004775
4882,30.2775,5,789,0.05,0.00561
4883,15.1817,3,506,0.05,0.005244
4884,-7.9992,0,47,0.05,0.005179
4885,-9.64,0,47,0.05,0.006325
4886,0.1742,2,234,0.05,0.005936
4887,-5.065,0,66,0.05,0.004695
4888,-9.5,0,47,0.05,0.005706
4889,-7.5825,0,47,0.05,0.004855
4890,-7.805,0,47,0.05,0.007973
4891,-9.65,0,47,0.05,0.005752
4892,-9.5225,0,47,0.05,0.006195
4893,17.19,3,500,0.05,0.006193
4894,-6.4883,0,56,0.05,0.006649
4895,-9.7,0,47,0.05,0.005482
4896,-7.8625,0,47,0.05,0.005691
4897,1.6967,1,158,0.05,0.00472
4898,28.4792,4,650,0.05,0.005826
4899,10.6858,2,351,0.05,0.005151
4900,20.0275,3,511,0.05,0.00571
4901,-6.2242,0,66,0.05,0.005325
4902,-9.5383,0,47,0.05,0.006191
4903,2.475,1,178,0.05,0.005123
4904,-7.6725,0,55,0.05,0.006443
4905,2.3133,1,204,0.05,0.005117
4906,-5.3008,1,88,0.05,0.005147
4907,-1.1592,1,197,0.05,0.005943
4908,-6.3017,0,66,0.05,0.00589
4909,-4.2875,1,151,0.05,0.005766
4910,-7.3925,0,47,0.05,0.003005
4911,-5.1492,0,65,0.05,0.004876
4912,18.1067,3,489,0.05,0.00568
4913,-8.2142,0,47,0.05,0.005705
4914,-9.6017,0,47,0.05,0.004971
4915,-7.855,0,47,0.05,0.004679
4916,-4.5742,1,105,0.05,0.005251
4917,7.2808,2,312,0.05,0.004498
4918,-4.8008,1,68,0.05,0.004043
4919,3.0983,1,197,0.05,0.005659
4920,-5.6725,0,65,0.05,0.005243
4921,-6.0708,0,61,0.05,0.005873
4922,23.1683,4,650,0.05,0.00564
4923,9.2375,2,312,0.05,0.005781
4924,-8.7717,0,47,0.05,0.004461
4925,-2.51,1,110,0.05,0.00391
4926,-9.55,0,47,0.05,0.005866
4927,-7.7925,0,65,0.05,0.004657
4928,-7.2642,0,49,0.05,0.002991
4929,8.22,2,348,0.05,0.005399
4930,8.9142,2,308,0.05,0.00652
4931,-7.8592,0,47,0.05,0.004267
4932,11.3992,2,364,0.05,0.006302
4933,-9.56,0,47,0.05,0.005616
4934,9.5633,2,348,0.05,0.005538
4935,-9.58,0,47,0.05,0.005096
4936,-9.4625,0,47,0.05,0.005818
4937,-6.79,0,61,0.05,0.006465
4938,-6.9733,0,60,0.05,0.005961
4939,-0.3892,1,197,0.05,0.005977
4940,-5.3317,1,85,0.05,0.004063
4941,-5.2425,0,62,0.05,0.005986
4942,27.2025,4,598,0.05,0.005785
4943,27.6533,4,650,0.05,0.006124
4944,-7.3233,0,47,0.05,0.006076
4945,-2.1867,1,127,0.05,0.004685
4946,-9.1383,0,47,0.05,0.007556
4947,-5.4917,0,64,0.05,0.005371
4948,-8.5958,0,47,0.05,0.006916
4949,4.2775,2,233,0.05,0.004941
4950,8.125,2,348,0.05,0.005423
4951,-7.1933,0,47,0.05,0.007653
4952,-1.8217,1,122,0.05,0.005374
4953,-5.3408,0,63,0.05,0.003486
4954,-2.5633,1,105,0.05,0.005379
4955,6.16,2,348,0.05,0.004608
4956,-7.7317,0,47,0.05,0.006182
4957,-5.5175,1,69,0.05,0.004251
4958,-3.8975,1,68,0.05,0.004514
4959,-4.9675,1,68,0.05,0.004379
4960,3.3425,1,197,0.05,0.004517
4961,3.4117,1,215,0.05,0.004532
4962,-0.8883,1,196,0.05,0.005054
4963,-1.305,1,139,0.05,0.004785
4964,-7.4417,0,54,0.05,0.006321
4965,-8.2958,0,58,0.05,0.002937
4966,-6.1317,0,60,0.05,0.006643
4967,2.8608,1,197,0.05,0.004647
4968,-9.64,0,47,0.05,0.007699
4969,6.5333,2,310,0.05,0.006566
4970,26.2167,4,650,0.05,0.005013
4971,-7.6583,0,47,0.05,0.009026
4972,-8.5992,0,47,0.05,0.005148
4973,-9.56,0,47,0.05,0.005104
4974,-5.975,0,66,0.05,0.003811
4975,-7.5008,0,51,0.05,0.005384
4976,-5.405,0,65,0.05,0.004436
4977,-5.7783,1,70,0.05,0.006027
4978,18.1242,3,499,0.05,0.005481
4979,-7.35,0,47,0.05,0.005489
4980,-8.2,0,47,0.05,0.007632
4981,1.2025,1,197,0.05,0.004943
4982,-6.155,0,64,0.05,0.005128
4983,-2.5258,1,115,0.05,0.006732
4984,-6.8983,0,47,0.05,0.003734
4985,-5.3133,0,64,0.05,0.005852
4986,-8.8575,0,47,0.05,0.005575
4987,-7.0925,0,59,0.05,0.005611
4988,-7.6258,0,47,0.05,0.005172
4989,1.3525,1,216,0.05,0.004066
4990,-9.63,0,47,0.05,0.004603
4991,12.25,3,498,0.05,0.005037
4992,-3.2008,1,111,0.05,0.004498
4993,4.7442,1,206,0.05,0.006561
4994,1.7283,2,221,0.05,0.004889
4995,10.035,2,324,0.05,0.004525
4996,10.3725,2,359,0.05,0.005612
4997,9.7792,2,348,0.05,0.004746
4998,-8.6242,0,47,0.05,0.005661
4999,-5.2417,0,65,0.05,0.005737
5000,-9.67,0,47,0.05,0.004418
5001,-4.9483,1,67,0.05,0.00644
5002,5.1125,1,212,0.05,0.005718
5003,-2.0475,1,197,0.05,0.005532
5004,8.2617,2,348,0.05,0.005313
5005,-8.7483,0,47,0.05,0.004464
5006,-9.69,0,47,0.05,0.00326
5007,5.7625,1,206,0.05,0.004548
5008,-2.0692,1,197,0.05,0.005401
5009,-9.62,0,47,0.05,0.005614
